OwnersAge,Gender,Zone,Class,VehiculeAge,BonusClass,Duration,NumberClaims,ClaimCost
44,M,5,5,10,3,0.430137,0,0
44,M,5,5,13,6,0.49589,0,0
44,M,5,5,14,7,0.950685,0,0
44,M,5,5,15,7,1,0,0
44,M,5,5,17,4,0.945205,0,0
44,M,5,5,17,7,0.821918,0,0
44,M,5,6,2,7,0.515068,0,0
44,M,5,6,4,7,0.49863,0,0
44,M,5,6,5,7,1,0,0
44,M,5,6,11,7,1,0,0
44,M,5,6,13,2,0.273973,0,0
44,M,5,6,13,3,0.054795,0,0
44,M,5,6,13,6,0.953425,0,0
44,M,5,6,18,5,0.939726,0,0
44,M,6,1,2,2,0.49589,0,0
44,M,6,1,6,1,0.084932,0,0
44,M,6,1,6,2,0.49589,0,0
44,M,6,1,16,7,0.928767,0,0
44,M,6,1,20,7,1,0,0
44,M,6,1,27,2,0.252055,0,0
44,M,6,1,31,1,1,0,0
44,M,6,1,36,1,0.989041,0,0
44,M,6,1,37,1,0.942466,0,0
44,M,6,1,46,3,0.375342,0,0
44,M,6,1,46,4,0.882192,0,0
44,M,6,1,52,2,1,0,0
44,M,6,2,4,2,1,0,0
44,M,6,2,5,2,1,0,0
44,M,6,2,5,3,0.079452,0,0
44,M,6,2,11,1,0.191781,0,0
44,M,6,2,15,1,0.50137,0,0
44,M,6,2,15,2,1.947945,0,0
44,M,6,2,29,1,0.934247,0,0
44,M,6,3,0,1,0.715068,0,0
44,M,6,3,1,2,0.936986,0,0
44,M,6,3,1,7,0.926027,0,0
44,M,6,3,2,1,2.336986,0,0
44,M,6,3,2,2,1.457534,0,0
44,M,6,3,2,7,0.50411,0,0
44,M,6,3,4,7,1.991781,0,0
44,M,6,3,5,4,0.969863,0,0
44,M,6,3,6,7,0.243836,0,0
44,M,6,3,7,6,0.986301,0,0
44,M,6,3,8,7,1,0,0
44,M,6,3,11,1,0.424658,0,0
44,M,6,3,12,3,1,0,0
44,M,6,3,14,1,0.284932,0,0
44,M,6,3,14,2,0.723288,0,0
44,M,6,3,14,5,0.10137,0,0
44,M,6,3,14,7,0.717808,0,0
44,M,6,3,15,1,0.715068,0,0
44,M,6,3,15,6,1,0,0
44,M,6,3,15,7,0.49863,0,0
44,M,6,3,16,2,0.49863,0,0
44,M,6,3,16,3,0.49589,0,0
44,M,6,3,16,7,0.934247,0,0
44,M,6,3,17,3,0.942466,0,0
44,M,6,3,17,7,0.972603,0,0
44,M,6,3,18,4,0.219178,0,0
44,M,6,3,19,7,1,0,0
44,M,6,3,22,7,0.49589,0,0
44,M,6,3,23,3,0.49863,0,0
44,M,6,3,23,4,0.50137,0,0
44,M,6,4,2,1,0.789041,0,0
44,M,6,4,2,7,1.589041,0,0
44,M,6,4,4,2,0.654795,0,0
44,M,6,4,5,1,0.424658,0,0
44,M,6,4,5,3,0.49863,0,0
44,M,6,4,5,4,0.50137,0,0
44,M,6,4,5,7,0.2,0,0
44,M,6,4,6,2,1.331507,0,0
44,M,6,4,6,3,0,0,0
44,M,6,4,6,7,0.482192,0,0
44,M,6,4,9,3,1,0,0
44,M,6,4,10,5,0.947945,0,0
44,M,6,4,10,7,0.383562,0,0
44,M,6,4,13,2,1,0,0
44,M,6,4,14,1,0.539726,0,0
44,M,6,4,14,3,0.380822,0,0
44,M,6,4,14,7,2.00274,0,0
44,M,6,4,15,1,0.893151,0,0
44,M,6,4,15,3,0.454795,0,0
44,M,6,4,15,7,1.019178,0,0
44,M,6,4,16,1,0.580822,0,0
44,M,6,4,16,2,1.490411,0,0
44,M,6,4,16,3,0.50137,0,0
44,M,6,4,16,6,0.326027,0,0
44,M,6,4,18,7,2.945205,0,0
44,M,6,4,19,7,1,0,0
44,M,6,4,20,3,1,0,0
44,M,6,4,21,2,1.00274,0,0
44,M,6,4,21,3,0.50137,0,0
44,M,6,4,22,1,0.468493,0,0
44,M,6,4,23,1,1,0,0
44,M,6,4,23,6,0.947945,0,0
44,M,6,4,24,1,1,0,0
44,M,6,5,0,3,0.452055,0,0
44,M,6,5,0,4,0.038356,0,0
44,M,6,5,1,7,1.821918,0,0
44,M,6,5,2,7,1.147945,0,0
44,M,6,5,3,4,0.923288,0,0
44,M,6,5,5,7,0.986301,0,0
44,M,6,5,7,6,1,0,0
44,M,6,5,12,4,0.832877,0,0
44,M,6,5,12,7,1.490411,0,0
44,M,6,5,13,1,0.991781,0,0
44,M,6,5,13,2,0.50411,0,0
44,M,6,5,13,7,1.389041,0,0
44,M,6,5,14,1,0.358904,0,0
44,M,6,5,14,7,1.50411,0,0
44,M,6,5,15,1,1.084932,0,0
44,M,6,5,15,4,0.465753,0,0
44,M,6,5,15,7,1.715068,0,0
44,M,6,5,16,2,1.446575,0,0
44,M,6,5,16,3,0.49589,0,0
44,M,6,5,16,4,0.50411,0,0
44,M,6,5,16,7,1.060274,0,0
44,M,6,5,17,1,0.983562,0,0
44,M,6,5,17,5,0.49589,0,0
44,M,6,5,17,6,0.383562,0,0
44,M,6,5,17,7,2.972603,0,0
44,M,6,5,18,7,1.961644,0,0
44,M,6,5,19,5,0.49589,0,0
44,M,6,5,19,7,1,0,0
44,M,6,5,20,7,1,0,0
44,M,6,5,21,5,0.490411,0,0
44,M,6,5,21,6,0.246575,0,0
44,M,6,6,1,7,1.449315,0,0
44,M,6,6,2,7,2,0,0
44,M,6,6,5,2,0.983562,0,0
44,M,6,6,7,7,0.991781,0,0
44,M,6,6,8,1,0.117808,0,0
44,M,6,6,8,7,0.931507,0,0
44,M,6,6,9,7,0.682192,0,0
44,M,6,6,10,1,0.580822,0,0
44,M,6,6,10,7,0.50411,0,0
44,M,6,6,11,7,0.953425,0,0
44,M,6,6,12,7,0.747945,0,0
44,M,6,6,13,4,1.084932,0,0
44,M,6,6,13,5,1,0,0
44,M,6,6,13,6,0,0,0
44,M,6,6,13,7,0.49863,0,0
44,M,6,6,14,1,0.49863,0,0
44,M,6,6,14,2,0.50137,0,0
44,M,6,6,14,4,0.558904,0,0
44,M,6,6,15,3,1,0,0
44,M,6,6,15,7,0,0,0
44,M,6,6,16,1,1.641096,0,0
44,M,6,6,16,7,1,0,0
44,M,6,6,17,3,1.99726,0,0
44,M,6,6,17,7,1.09589,0,0
44,M,7,1,16,7,0.178082,0,0
44,M,7,1,29,1,1,0,0
44,M,7,1,52,7,1,0,0
44,M,7,2,5,7,1.00274,0,0
44,M,7,3,2,7,1,0,0
44,M,7,3,12,5,1,0,0
44,M,7,3,16,2,1.00274,0,0
44,M,7,3,21,3,0.438356,0,0
44,M,7,3,21,7,0.49589,0,0
44,M,7,3,25,5,0.50411,0,0
44,M,7,3,25,7,0.49589,0,0
44,M,7,5,1,7,0.967123,0,0
44,M,7,5,14,7,0.90137,0,0
44,M,7,5,16,1,1,0,0
44,M,7,5,17,7,1,0,0
44,M,7,6,2,7,0.50411,0,0
44,M,7,6,14,7,1,0,0
45,K,1,1,1,1,0.120548,0,0
45,K,1,1,3,2,0.49589,0,0
45,K,1,1,33,7,1,0,0
45,K,1,2,2,1,0.454795,0,0
45,K,1,2,6,1,0.413699,0,0
45,K,1,2,8,7,0.758904,0,0
45,K,1,3,1,1,0,0,0
45,K,1,3,3,2,0,0,0
45,K,1,3,3,5,0.046575,0,0
45,K,1,3,6,2,0.49863,0,0
45,K,1,3,6,3,0.50411,0,0
45,K,1,3,6,7,0.843836,0,0
45,K,1,3,8,2,0.49863,0,0
45,K,1,3,8,6,0.219178,0,0
45,K,1,3,9,3,0.70411,0,0
45,K,1,3,9,4,0,0,0
45,K,1,3,16,2,0.353425,0,0
45,K,1,3,16,3,0.252055,0,0
45,K,1,3,18,7,0.49863,0,0
45,K,1,4,5,7,1,0,0
45,K,1,4,18,4,1,0,0
45,K,1,5,12,6,0.520548,0,0
45,K,1,5,16,1,0,0,0
45,K,2,1,4,3,0.49863,0,0
45,K,2,1,5,3,0.112329,0,0
45,K,2,1,5,4,0.767123,0,0
45,K,2,1,10,7,1,0,0
45,K,2,1,28,7,0.145205,0,0
45,K,2,2,5,5,0.99726,0,0
45,K,2,2,6,7,0.328767,0,0
45,K,2,2,18,7,1.641096,0,0
45,K,2,3,0,1,0.487671,0,0
45,K,2,3,1,1,0.89863,0,0
45,K,2,3,1,2,1.210959,0,0
45,K,2,3,1,7,1.460274,0,0
45,K,2,3,2,5,0.49863,0,0
45,K,2,3,2,6,0.50137,0,0
45,K,2,3,2,7,0.994521,0,0
45,K,2,3,3,7,1.49589,0,0
45,K,2,3,5,7,0.923288,0,0
45,K,2,3,6,4,0.49863,0,0
45,K,2,3,6,5,0,0,0
45,K,2,3,6,7,1.50137,0,0
45,K,2,3,7,1,0.934247,0,0
45,K,2,3,11,3,0.747945,0,0
45,K,2,3,11,4,0.024658,0,0
45,K,2,3,12,2,1,0,0
45,K,2,3,14,1,0.928767,0,0
45,K,2,3,14,4,0.947945,0,0
45,K,2,3,14,7,1.441096,0,0
45,K,2,3,15,2,0.326027,0,0
45,K,2,3,15,3,0.50411,0,0
45,K,2,3,15,6,0.882192,0,0
45,K,2,3,15,7,0.616438,0,0
45,K,2,3,16,2,0.49589,0,0
45,K,2,3,16,3,0.49589,0,0
45,K,2,3,16,4,0.50411,0,0
45,K,2,3,17,3,0.49863,0,0
45,K,2,3,17,4,0.50137,0,0
45,K,2,3,19,4,0.49863,0,0
45,K,2,3,19,5,0.09863,0,0
45,K,2,4,1,1,0.410959,0,0
45,K,2,4,2,6,0.813699,0,0
45,K,2,4,7,6,0.49863,0,0
45,K,2,4,7,7,0.50137,0,0
45,K,2,4,8,5,1,0,0
45,K,2,4,10,7,0.931507,0,0
45,K,2,4,11,1,0.482192,0,0
45,K,2,4,13,1,1,0,0
45,K,2,4,14,7,0.419178,0,0
45,K,2,4,15,7,0.59726,0,0
45,K,2,4,16,3,0.673973,0,0
45,K,2,4,16,4,0.252055,0,0
45,K,2,5,4,7,0.484932,0,0
45,K,2,5,13,3,0.849315,0,0
45,K,2,5,13,4,0.249315,0,0
45,K,2,5,14,7,1.49863,0,0
45,K,2,5,15,6,0.367123,0,0
45,K,2,5,17,5,0.663014,0,0
45,K,2,5,17,6,0.249315,0,0
45,K,2,5,19,7,1.435616,0,0
45,K,2,6,1,7,1,0,0
45,K,2,6,5,7,1,0,0
45,K,2,6,12,7,1,0,0
45,K,2,6,14,7,0.493151,0,0
45,K,3,1,7,2,1,0,0
45,K,3,1,11,6,1,0,0
45,K,3,1,12,1,0.945205,0,0
45,K,3,1,12,2,0,0,0
45,K,3,1,13,7,0.252055,0,0
45,K,3,2,0,1,0.515068,0,0
45,K,3,2,3,1,0.50137,0,0
45,K,3,2,4,7,0.413699,0,0
45,K,3,2,16,7,0.863014,0,0
45,K,3,2,19,7,1,0,0
45,K,3,3,1,1,0.991781,0,0
45,K,3,3,1,2,0.50411,0,0
45,K,3,3,1,7,1.980822,0,0
45,K,3,3,2,7,0.931507,0,0
45,K,3,3,3,1,1.463014,0,0
45,K,3,3,3,2,0.969863,0,0
45,K,3,3,3,4,0.139726,0,0
45,K,3,3,4,3,1,0,0
45,K,3,3,5,1,0.980822,0,0
45,K,3,3,5,2,1,0,0
45,K,3,3,5,7,0.561644,0,0
45,K,3,3,6,7,1,0,0
45,K,3,3,7,7,0.947945,0,0
45,K,3,3,8,7,0.939726,0,0
45,K,3,3,9,4,0.49863,0,0
45,K,3,3,10,1,0.923288,0,0
45,K,3,3,10,7,0.928767,0,0
45,K,3,3,12,1,0.520548,0,0
45,K,3,3,12,2,0.50411,0,0
45,K,3,3,12,4,0.328767,0,0
45,K,3,3,13,7,0.994521,0,0
45,K,3,3,16,3,1.290411,0,0
45,K,3,3,16,7,1,0,0
45,K,3,3,17,2,1.50411,0,0
45,K,3,3,17,3,1.235616,0,0
45,K,3,3,17,7,1,0,0
45,K,3,3,18,7,1,0,0
45,K,3,3,21,1,0.586301,0,0
45,K,3,4,3,7,1.920548,0,0
45,K,3,4,5,7,1,0,0
45,K,3,4,9,7,1.361644,0,0
45,K,3,4,11,4,0.49863,0,0
45,K,3,4,13,7,1.087671,0,0
45,K,3,4,14,4,0.49863,0,0
45,K,3,4,14,5,0.553425,0,0
45,K,3,4,17,1,0.471233,0,0
45,K,3,4,19,1,0,0,0
45,K,3,4,19,7,1,0,0
45,K,3,4,24,2,1,0,0
45,K,3,4,43,1,0,0,0
45,K,3,5,4,7,0.928767,0,0
45,K,3,5,9,1,0.967123,0,0
45,K,3,5,14,7,0.961644,0,0
45,K,3,5,16,1,0,0,0
45,K,3,5,16,2,0.50137,0,0
45,K,3,5,16,3,0.50137,0,0
45,K,3,5,16,7,1.873973,0,0
45,K,3,5,17,7,0.947945,0,0
45,K,3,6,1,7,0.50411,0,0
45,K,3,6,6,1,0.564384,0,0
45,K,3,6,6,7,0.356164,0,0
45,K,3,6,9,7,0.736986,0,0
45,K,3,6,11,7,1.50137,0,0
45,K,3,6,14,7,0.649315,0,0
45,K,3,6,15,7,0.934247,0,0
45,K,3,6,16,7,1,0,0
45,K,3,7,6,7,0.49863,0,0
45,K,4,1,2,2,1,0,0
45,K,4,1,3,1,0,0,0
45,K,4,1,6,2,0.49863,0,0
45,K,4,1,6,3,0.50411,0,0
45,K,4,1,8,2,1,0,0
45,K,4,1,12,7,0.40274,0,0
45,K,4,1,14,1,1,0,0
45,K,4,1,16,7,0,0,0
45,K,4,1,17,7,0.791781,0,0
45,K,4,1,20,2,1,0,0
45,K,4,1,20,7,0.986301,0,0
45,K,4,1,25,6,0.394521,0,0
45,K,4,1,35,1,0.945205,0,0
45,K,4,1,44,1,0.756164,0,0
45,K,4,1,55,1,0.942466,0,0
45,K,4,2,0,6,0.115068,0,0
45,K,4,2,1,1,0.438356,0,0
45,K,4,2,1,5,0.953425,0,0
45,K,4,2,2,2,0.49589,0,0
45,K,4,2,2,3,0.49863,0,0
45,K,4,2,2,4,0.50137,0,0
45,K,4,2,2,7,1.947945,0,0
45,K,4,2,3,7,0.967123,0,0
45,K,4,2,4,6,0.8,0,0
45,K,4,2,6,7,1,0,0
45,K,4,2,7,1,0.947945,0,0
45,K,4,2,7,2,1,0,0
45,K,4,2,8,6,0.983562,0,0
45,K,4,2,14,7,1.093151,0,0
45,K,4,2,15,1,0.252055,0,0
45,K,4,2,16,2,0.49863,0,0
45,K,4,2,16,3,0.50137,0,0
45,K,4,2,17,7,1,0,0
45,K,4,2,18,1,0,0,0
45,K,4,2,18,7,2.936986,0,0
45,K,4,2,25,1,1,0,0
45,K,4,2,25,7,0.035616,0,0
45,K,4,2,56,7,0.923288,0,0
45,K,4,3,1,1,1.591781,0,0
45,K,4,3,1,2,1.394521,0,0
45,K,4,3,1,3,0.947945,0,0
45,K,4,3,1,7,4.350685,1,1300
45,K,4,3,2,1,0.49863,0,0
45,K,4,3,2,2,1.50137,0,0
45,K,4,3,2,3,1,0,0
45,K,4,3,2,4,0.49863,0,0
45,K,4,3,2,7,3.438356,0,0
45,K,4,3,3,1,0.49589,0,0
45,K,4,3,3,2,0.767123,0,0
45,K,4,3,3,3,1,0,0
45,K,4,3,3,4,2.49589,0,0
45,K,4,3,3,5,0.50411,0,0
45,K,4,3,3,7,1.580822,0,0
45,K,4,3,4,3,0.49863,0,0
45,K,4,3,4,4,1,0,0
45,K,4,3,4,7,0.975342,0,0
45,K,4,3,5,1,0.939726,0,0
45,K,4,3,5,2,1.432877,0,0
45,K,4,3,5,3,0.50137,0,0
45,K,4,3,5,7,2,0,0
45,K,4,3,6,1,0.350685,0,0
45,K,4,3,6,3,0.323288,0,0
45,K,4,3,6,7,1.950685,0,0
45,K,4,3,7,3,0.336986,0,0
45,K,4,3,8,1,1.331507,0,0
45,K,4,3,8,2,0.268493,0,0
45,K,4,3,8,7,1,0,0
45,K,4,3,9,1,0.975342,0,0
45,K,4,3,9,2,1.391781,0,0
45,K,4,3,10,1,0.208219,0,0
45,K,4,3,10,7,0.991781,0,0
45,K,4,3,11,1,0.227397,0,0
45,K,4,3,11,7,1.832877,0,0
45,K,4,3,13,1,0.964384,0,0
45,K,4,3,13,3,0.49863,0,0
45,K,4,3,13,4,0.50411,0,0
45,K,4,3,14,1,4.819178,0,0
45,K,4,3,14,2,0.438356,0,0
45,K,4,3,14,3,1.120548,0,0
45,K,4,3,15,1,3.134247,0,0
45,K,4,3,15,2,0,0,0
45,K,4,3,15,3,0.49863,0,0
45,K,4,3,15,4,1.50137,0,0
45,K,4,3,15,7,0.950685,0,0
45,K,4,3,16,1,0.4,0,0
45,K,4,3,16,2,2,0,0
45,K,4,3,16,3,0.413699,0,0
45,K,4,3,16,4,0.50411,0,0
45,K,4,3,16,5,1,0,0
45,K,4,3,16,6,2.863014,0,0
45,K,4,3,16,7,2.117808,0,0
45,K,4,3,17,1,1.838356,0,0
45,K,4,3,17,2,0.986301,0,0
45,K,4,3,17,3,2.482192,0,0
45,K,4,3,17,4,0.49589,0,0
45,K,4,3,17,5,1,0,0
45,K,4,3,17,7,1.917808,0,0
45,K,4,3,18,1,0.893151,0,0
45,K,4,3,18,2,0.663014,0,0
45,K,4,3,19,1,0.939726,0,0
45,K,4,3,19,2,0.249315,0,0
45,K,4,3,20,2,1,0,0
45,K,4,3,20,7,1,0,0
45,K,4,3,21,7,1,0,0
45,K,4,3,25,1,0.49589,0,0
45,K,4,3,25,6,0,0,0
45,K,4,4,1,3,0.241096,0,0
45,K,4,4,1,7,0.928767,0,0
45,K,4,4,3,7,1,0,0
45,K,4,4,6,1,0.457534,0,0
45,K,4,4,6,7,0.69589,0,0
45,K,4,4,8,1,0.934247,0,0
45,K,4,4,8,2,0.172603,0,0
45,K,4,4,9,7,0.358904,0,0
45,K,4,4,10,5,1.923288,0,0
45,K,4,4,11,1,0.019178,0,0
45,K,4,4,13,3,1,0,0
45,K,4,4,13,6,0,0,0
45,K,4,4,14,7,0.487671,0,0
45,K,4,4,15,1,0.986301,0,0
45,K,4,4,15,3,0.49589,0,0
45,K,4,4,16,7,1,0,0
45,K,4,4,17,1,0.268493,0,0
45,K,4,4,17,2,0.49589,0,0
45,K,4,4,17,7,3.054795,0,0
45,K,4,4,18,6,1,0,0
45,K,4,4,18,7,1,0,0
45,K,4,4,20,2,1,0,0
45,K,4,4,20,3,0,0,0
45,K,4,4,22,1,1.410959,0,0
45,K,4,5,1,7,0.358904,0,0
45,K,4,5,2,7,1,0,0
45,K,4,5,3,1,0.49589,0,0
45,K,4,5,3,2,0.50411,0,0
45,K,4,5,3,6,0.435616,0,0
45,K,4,5,3,7,1.00274,0,0
45,K,4,5,5,3,0.945205,0,0
45,K,4,5,5,7,2.082192,0,0
45,K,4,5,8,5,1,0,0
45,K,4,5,8,7,1.879452,0,0
45,K,4,5,11,1,0.227397,0,0
45,K,4,5,11,2,0.50137,0,0
45,K,4,5,12,2,0.865753,0,0
45,K,4,5,12,4,1,0,0
45,K,4,5,12,7,0.761644,0,0
45,K,4,5,13,4,0.750685,0,0
45,K,4,5,14,7,0.153425,0,0
45,K,4,5,15,1,0.016438,0,0
45,K,4,5,15,4,0.454795,0,0
45,K,4,5,15,6,2,0,0
45,K,4,5,15,7,2,0,0
45,K,4,5,16,7,2.482192,0,0
45,K,4,5,17,5,1,0,0
45,K,4,5,17,7,1.665753,0,0
45,K,4,5,18,1,0.953425,0,0
45,K,4,5,18,2,0.40274,0,0
45,K,4,5,18,5,0.873973,0,0
45,K,4,5,18,7,1.49589,0,0
45,K,4,5,19,7,0.950685,0,0
45,K,4,6,1,7,1,0,0
45,K,4,6,2,1,0,0,0
45,K,4,6,3,7,1.49589,0,0
45,K,4,6,4,7,1,0,0
45,K,4,6,6,5,0.353425,0,0
45,K,4,6,6,7,1.978082,0,0
45,K,4,6,8,1,0,0,0
45,K,4,6,8,6,1,0,0
45,K,4,6,8,7,0.238356,0,0
45,K,4,6,9,1,0.580822,0,0
45,K,4,6,9,2,0.753425,0,0
45,K,4,6,9,5,0.252055,0,0
45,K,4,6,9,7,1.106849,0,0
45,K,4,6,10,7,1,0,0
45,K,4,6,11,5,0.558904,0,0
45,K,4,6,12,5,0.383562,0,0
45,K,4,6,12,6,0.452055,0,0
45,K,4,6,12,7,1.958904,0,0
45,K,4,6,13,5,0.49863,0,0
45,K,4,6,13,6,0.50411,0,0
45,K,4,6,13,7,0.594521,0,0
45,K,4,6,14,1,1,0,0
45,K,4,6,14,7,1.419178,0,0
45,K,4,6,15,7,0.50137,0,0
45,K,4,6,16,5,0.547945,0,0
45,K,4,6,16,6,0.035616,0,0
45,K,4,6,16,7,1,0,0
45,K,4,6,19,7,0.49863,0,0
45,K,4,7,5,5,0.775342,0,0
45,K,5,1,2,1,0.520548,0,0
45,K,5,3,2,5,0.936986,0,0
45,K,5,3,6,4,1,0,0
45,K,5,4,15,4,0.923288,0,0
45,K,5,5,2,7,0.991781,0,0
45,K,5,5,13,3,0.430137,0,0
45,K,5,6,7,7,0.408219,0,0
45,K,6,3,0,7,0.257534,0,0
45,K,6,3,6,7,1,0,0
45,K,6,3,9,7,0.969863,0,0
45,K,6,3,15,4,0.175342,0,0
45,K,6,3,17,1,0.942466,0,0
45,K,6,3,17,3,0.49863,0,0
45,K,6,3,18,2,0.375342,0,0
45,K,6,3,18,7,1,0,0
45,K,6,5,13,7,1.00274,0,0
45,K,6,5,16,7,0.50411,0,0
45,K,6,5,18,7,1,0,0
45,K,6,5,20,7,1,0,0
45,K,6,7,0,7,0,0,0
45,K,7,2,12,1,0.117808,0,0
45,K,7,3,5,2,0.49863,0,0
45,K,7,3,5,3,0.50137,0,0
45,K,7,3,12,1,0.375342,0,0
45,M,1,1,3,3,1,0,0
45,M,1,1,3,7,1,0,0
45,M,1,1,7,3,0.978082,0,0
45,M,1,1,13,7,0.947945,0,0
45,M,1,1,14,1,0.586301,0,0
45,M,1,1,14,2,0.358904,0,0
45,M,1,1,15,7,1.046575,0,0
45,M,1,1,25,7,1,0,0
45,M,1,1,35,7,0.994521,0,0
45,M,1,1,36,1,0.978082,0,0
45,M,1,1,37,1,1,0,0
45,M,1,1,38,4,1,0,0
45,M,1,1,41,6,0.405479,1,1000
45,M,1,1,45,5,0.49863,0,0
45,M,1,1,50,7,0.958904,0,0
45,M,1,2,0,1,0.334247,0,0
45,M,1,2,0,4,0.290411,0,0
45,M,1,2,0,7,0.40274,0,0
45,M,1,2,2,2,0.753425,0,0
45,M,1,2,2,3,0.249315,0,0
45,M,1,2,2,7,0.328767,0,0
45,M,1,2,3,2,1.460274,0,0
45,M,1,2,4,2,0.624658,0,0
45,M,1,2,5,6,0.536986,0,0
45,M,1,2,5,7,1.128767,0,0
45,M,1,2,7,7,0.745205,0,0
45,M,1,2,8,7,0.676712,0,0
45,M,1,2,10,7,0.873973,0,0
45,M,1,2,14,2,0.49863,0,0
45,M,1,2,14,7,0.468493,0,0
45,M,1,2,16,1,0.147945,0,0
45,M,1,2,20,7,0.972603,0,0
45,M,1,3,0,7,2.838356,0,0
45,M,1,3,1,1,2.575342,0,0
45,M,1,3,1,4,0.257534,0,0
45,M,1,3,1,6,0.978082,0,0
45,M,1,3,1,7,10.54521,0,0
45,M,1,3,2,2,1,0,0
45,M,1,3,2,4,0.991781,0,0
45,M,1,3,2,6,0.378082,0,0
45,M,1,3,2,7,3.430137,0,0
45,M,1,3,3,1,2.460274,0,0
45,M,1,3,3,2,2.654795,0,0
45,M,1,3,3,3,0.89863,0,0
45,M,1,3,3,4,0.99726,0,0
45,M,1,3,3,5,0.50411,0,0
45,M,1,3,3,6,1,0,0
45,M,1,3,3,7,4.643836,0,0
45,M,1,3,4,1,0.934247,0,0
45,M,1,3,4,4,1,0,0
45,M,1,3,4,7,1.021918,0,0
45,M,1,3,5,1,0.947945,0,0
45,M,1,3,5,3,0.49863,0,0
45,M,1,3,5,4,0.50137,0,0
45,M,1,3,5,6,1.564384,0,0
45,M,1,3,5,7,4.953425,0,0
45,M,1,3,6,1,0.728767,0,0
45,M,1,3,6,2,0.860274,0,0
45,M,1,3,6,3,0.479452,0,0
45,M,1,3,6,5,0.545205,0,0
45,M,1,3,6,6,1,0,0
45,M,1,3,6,7,2.136986,0,0
45,M,1,3,7,1,0.950685,0,0
45,M,1,3,7,3,0.958904,0,0
45,M,1,3,7,7,1,0,0
45,M,1,3,8,2,0.715068,0,0
45,M,1,3,8,3,0.945205,0,0
45,M,1,3,8,7,1.967123,0,0
45,M,1,3,9,7,1.939726,0,0
45,M,1,3,10,2,1,0,0
45,M,1,3,10,6,0.260274,0,0
45,M,1,3,11,3,0.49589,0,0
45,M,1,3,11,7,0.50411,0,0
45,M,1,3,12,1,1.235616,0,0
45,M,1,3,12,2,0.589041,0,0
45,M,1,3,12,3,1.361644,0,0
45,M,1,3,12,4,0.161644,0,0
45,M,1,3,12,7,0.39726,0,0
45,M,1,3,13,1,0.682192,0,0
45,M,1,3,13,2,0.931507,0,0
45,M,1,3,14,1,0.463014,0,0
45,M,1,3,14,2,1.926027,0,0
45,M,1,3,14,3,1.380822,0,0
45,M,1,3,14,4,0.950685,0,0
45,M,1,3,14,5,1,0,0
45,M,1,3,14,7,1,0,0
45,M,1,3,15,1,2.035616,0,0
45,M,1,3,15,2,1.846575,0,0
45,M,1,3,15,3,1.663014,0,0
45,M,1,3,15,4,3.00274,0,0
45,M,1,3,15,6,0.367123,0,0
45,M,1,3,15,7,0.561644,0,0
45,M,1,3,16,1,0.969863,0,0
45,M,1,3,16,2,1,0,0
45,M,1,3,16,3,0.745205,0,0
45,M,1,3,16,4,0.49863,0,0
45,M,1,3,16,5,1.057534,0,0
45,M,1,3,16,7,1.934247,0,0
45,M,1,3,17,2,0.50411,0,0
45,M,1,3,17,3,1,0,0
45,M,1,3,17,5,0.120548,0,0
45,M,1,3,17,7,1.416438,0,0
45,M,1,3,18,7,0.983562,0,0
45,M,1,3,19,7,1,0,0
45,M,1,3,20,2,0,0,0
45,M,1,3,21,7,0.49863,0,0
45,M,1,3,22,7,2,0,0
45,M,1,3,23,2,1,0,0
45,M,1,3,24,2,0.515068,0,0
45,M,1,3,27,4,0,0,0
45,M,1,3,28,4,0,0,0
45,M,1,3,29,2,0,0,0
45,M,1,3,29,7,0.967123,0,0
45,M,1,3,30,1,1,0,0
45,M,1,4,0,6,0.561644,0,0
45,M,1,4,1,2,0.693151,0,0
45,M,1,4,2,3,1,0,0
45,M,1,4,2,7,1.441096,0,0
45,M,1,4,3,1,0.471233,0,0
45,M,1,4,3,2,1,0,0
45,M,1,4,3,6,0.408219,0,0
45,M,1,4,4,1,0.805479,0,0
45,M,1,4,4,2,0.139726,0,0
45,M,1,4,4,7,0.975342,0,0
45,M,1,4,5,5,1,0,0
45,M,1,4,6,7,1.876712,0,0
45,M,1,4,7,7,0.70137,0,0
45,M,1,4,9,1,0.942466,0,0
45,M,1,4,9,6,0.49589,0,0
45,M,1,4,9,7,2.50411,0,0
45,M,1,4,10,5,1,0,0
45,M,1,4,10,6,0,0,0
45,M,1,4,10,7,0.956164,0,0
45,M,1,4,11,4,0.293151,0,0
45,M,1,4,11,6,0.424658,0,0
45,M,1,4,11,7,1.054795,0,0
45,M,1,4,12,1,0.684932,0,0
45,M,1,4,13,1,2.136986,0,0
45,M,1,4,13,2,0.153425,0,0
45,M,1,4,13,4,0.50411,0,0
45,M,1,4,13,7,1,0,0
45,M,1,4,14,3,0.50411,0,0
45,M,1,4,14,4,0.720548,0,0
45,M,1,4,14,7,0.608219,0,0
45,M,1,4,15,7,1,0,0
45,M,1,4,16,2,0.512329,0,0
45,M,1,4,16,3,0.964384,0,0
45,M,1,4,16,6,1.663014,0,0
45,M,1,4,17,2,0.994521,0,0
45,M,1,4,17,3,0.50137,0,0
45,M,1,4,17,7,1,0,0
45,M,1,4,18,1,0,0,0
45,M,1,4,18,5,0.50137,0,0
